Siembra;Año;Mes;Fecha;Edad;Tratamiento;Repetición;Palma;RFF_kg;NR_unidad;PMR_kg;Ton_ha
1/10/2003;2011;6;1/06/2011;7.67;2;1;6;12.5;1.0;12.5;1.8
1/10/2003;2011;6;1/06/2011;7.67;2;2;1;32.8;2.0;16.4;4.7
1/10/2003;2011;6;1/06/2011;7.67;2;2;3;18.0;1.0;18.0;2.6
1/10/2003;2011;6;1/06/2011;7.67;2;2;4;13.0;1.0;13.0;1.9
1/10/2003;2011;6;1/06/2011;7.67;2;2;5;94.0;4.0;23.5;13.4
1/10/2003;2011;6;1/06/2011;7.67;2;2;6;47.3;3.0;15.8;6.8
1/10/2003;2011;6;1/06/2011;7.67;2;3;2;14.0;1.0;14.0;2.0
1/10/2003;2011;6;1/06/2011;7.67;2;3;5;44.3;2.0;22.1;6.3
1/10/2003;2011;6;1/06/2011;7.67;2;3;6;31.3;2.0;15.6;4.5
1/10/2003;2011;6;1/06/2011;7.67;2;4;1;34.3;2.0;17.1;4.9
1/10/2003;2011;6;1/06/2011;7.67;2;4;2;7.0;1.0;7.0;1.0
1/10/2003;2011;6;1/06/2011;7.67;2;4;3;33.3;2.0;16.6;4.8
1/10/2003;2011;6;1/06/2011;7.67;2;4;4;11.5;1.0;11.5;1.6
1/10/2003;2011;6;1/06/2011;7.67;2;4;5;21.3;2.0;10.6;3.0
1/10/2003;2011;6;1/06/2011;7.67;2;4;6;22.8;2.0;11.4;3.3
1/10/2003;2011;6;1/06/2011;7.67;3;1;1;11.0;1.0;11.0;1.6
1/10/2003;2011;6;1/06/2011;7.67;3;1;2;10.3;1.0;10.3;1.5
1/10/2003;2011;6;1/06/2011;7.67;3;1;4;31.0;3.0;10.3;4.4
1/10/2003;2011;6;1/06/2011;7.67;3;1;5;9.8;1.0;9.8;1.4
1/10/2003;2011;6;1/06/2011;7.67;3;1;6;22.3;2.0;11.1;3.2
1/10/2003;2011;6;1/06/2011;7.67;3;2;1;23.8;3.0;7.9;3.4
1/10/2003;2011;6;1/06/2011;7.67;3;2;2;26.8;2.0;13.4;3.8
1/10/2003;2011;6;1/06/2011;7.67;3;2;3;32.5;2.0;16.3;4.6
1/10/2003;2011;6;1/06/2011;7.67;3;2;4;29.8;3.0;9.9;4.3
1/10/2003;2011;6;1/06/2011;7.67;3;2;5;25.3;2.0;12.6;3.6
1/10/2003;2011;6;1/06/2011;7.67;3;2;6;11.0;1.0;11.0;1.6
1/10/2003;2011;6;1/06/2011;7.67;3;3;1;29.3;2.0;14.6;4.2
1/10/2003;2011;6;1/06/2011;7.67;3;3;2;26.8;2.0;13.4;3.8
1/10/2003;2011;6;1/06/2011;7.67;3;3;4;19.8;2.0;9.9;2.8
1/10/2003;2011;6;1/06/2011;7.67;3;3;5;18.0;1.0;18.0;2.6
1/10/2003;2011;6;1/06/2011;7.67;3;3;6;12.5;1.0;12.5;1.8
1/10/2003;2011;6;1/06/2011;7.67;3;4;1;24.0;2.0;12.0;3.4
1/10/2003;2011;6;1/06/2011;7.67;3;4;2;18.3;2.0;9.1;2.6
1/10/2003;2011;6;1/06/2011;7.67;3;4;3;26.5;2.0;13.3;3.8
1/10/2003;2011;6;1/06/2011;7.67;3;4;4;31.3;3.0;10.4;4.5
1/10/2003;2011;6;1/06/2011;7.67;3;4;5;36.0;2.0;18.0;5.1
1/10/2003;2011;6;1/06/2011;7.67;3;4;6;26.5;2.0;13.3;3.8
1/10/2003;2011;6;1/06/2011;7.67;4;1;2;42.5;3.0;14.2;6.1
1/10/2003;2011;6;1/06/2011;7.67;4;1;3;31.5;2.0;15.8;4.5
1/10/2003;2011;6;1/06/2011;7.67;4;1;5;37.0;3.0;12.3;5.3
1/10/2003;2011;6;1/06/2011;7.67;4;1;6;13.3;1.0;13.3;1.9
1/10/2003;2011;6;1/06/2011;7.67;4;2;1;22.0;2.0;11.0;3.1
1/10/2003;2011;6;1/06/2011;7.67;4;2;3;27.8;3.0;9.3;4.0
1/10/2003;2011;6;1/06/2011;7.67;4;2;4;19.0;2.0;9.5;2.7
1/10/2003;2011;6;1/06/2011;7.67;4;2;5;40.3;3.0;13.4;5.8
1/10/2003;2011;6;1/06/2011;7.67;4;2;6;37.8;3.0;12.6;5.4
1/10/2003;2011;6;1/06/2011;7.67;4;3;3;106.5;9.0;11.8;15.2
1/10/2003;2011;6;1/06/2011;7.67;4;3;4;57.0;3.0;19.0;8.2
1/10/2003;2011;6;1/06/2011;7.67;4;4;2;36.8;2.0;18.4;5.3
1/10/2003;2011;6;1/06/2011;7.67;4;4;3;19.5;1.0;19.5;2.8
1/10/2003;2011;6;1/06/2011;7.67;4;4;6;20.8;2.0;10.4;3.0
1/10/2003;2011;6;1/06/2011;7.67;5;1;1;15.3;1.0;15.3;2.2
1/10/2003;2011;6;1/06/2011;7.67;5;1;2;21.3;2.0;10.6;3.0
1/10/2003;2011;6;1/06/2011;7.67;5;1;4;11.0;1.0;11.0;1.6
1/10/2003;2011;6;1/06/2011;7.67;5;1;5;70.5;4.0;17.6;10.1
1/10/2003;2011;6;1/06/2011;7.67;5;1;6;30.3;2.0;15.1;4.3
1/10/2003;2011;6;1/06/2011;7.67;5;2;1;13.5;1.0;13.5;1.9
1/10/2003;2011;6;1/06/2011;7.67;5;2;2;10.5;1.0;10.5;1.5
1/10/2003;2011;6;1/06/2011;7.67;5;2;3;30.0;2.0;15.0;4.3
1/10/2003;2011;6;1/06/2011;7.67;5;3;1;23.5;2.0;11.8;3.4
1/10/2003;2011;6;1/06/2011;7.67;5;3;6;20.8;2.0;10.4;3.0
1/10/2003;2011;6;1/06/2011;7.67;5;4;1;17.5;1.0;17.5;2.5
1/10/2003;2011;6;1/06/2011;7.67;5;4;2;20.5;1.0;20.5;2.9
1/10/2003;2011;6;1/06/2011;7.67;5;4;4;76.5;4.0;19.1;10.9
1/10/2003;2011;6;1/06/2011;7.67;5;4;5;49.8;3.0;16.6;7.1
1/10/2003;2011;6;1/06/2011;7.67;5;4;6;50.5;3.0;16.8;7.2
1/10/2003;2011;6;1/06/2011;7.67;6;1;1;31.8;2.0;15.9;4.5
1/10/2003;2011;6;1/06/2011;7.67;6;1;2;8.5;1.0;8.5;1.2
1/10/2003;2011;6;1/06/2011;7.67;6;1;3;43.0;3.0;14.3;6.1
1/10/2003;2011;6;1/06/2011;7.67;6;1;5;16.0;2.0;8.0;2.3
1/10/2003;2011;6;1/06/2011;7.67;6;1;6;65.8;3.0;21.9;9.4
1/10/2003;2011;6;1/06/2011;7.67;6;2;1;20.5;1.0;20.5;2.9
1/10/2003;2011;6;1/06/2011;7.67;6;2;2;19.3;1.0;19.3;2.8
1/10/2003;2011;6;1/06/2011;7.67;6;2;3;9.0;1.0;9.0;1.3
1/10/2003;2011;6;1/06/2011;7.67;6;2;4;82.3;5.0;16.5;11.8
1/10/2003;2011;6;1/06/2011;7.67;6;2;5;30.5;2.0;15.3;4.4
1/10/2003;2011;6;1/06/2011;7.67;6;3;1;76.0;4.0;19.0;10.9
1/10/2003;2011;6;1/06/2011;7.67;6;3;2;85.5;5.0;17.1;12.2
1/10/2003;2011;6;1/06/2011;7.67;6;3;3;29.5;2.0;14.8;4.2
1/10/2003;2011;6;1/06/2011;7.67;6;3;5;12.8;1.0;12.8;1.8
1/10/2003;2011;6;1/06/2011;7.67;6;4;2;24.8;3.0;8.3;3.5
1/10/2003;2011;6;1/06/2011;7.67;6;4;3;18.5;1.0;18.5;2.6
1/10/2003;2011;6;1/06/2011;7.67;6;4;4;75.5;5.0;15.1;10.8
1/10/2003;2011;6;1/06/2011;7.67;6;4;5;35.0;2.0;17.5;5.0
1/10/2003;2011;6;1/06/2011;7.67;7;1;1;26.3;2.0;13.1;3.8
1/10/2003;2011;6;1/06/2011;7.67;7;1;2;15.5;1.0;15.5;2.2
1/10/2003;2011;6;1/06/2011;7.67;7;1;4;22.0;2.0;11.0;3.1
1/10/2003;2011;6;1/06/2011;7.67;7;1;5;27.3;1.0;27.3;3.9
1/10/2003;2011;6;1/06/2011;7.67;7;1;6;17.8;2.0;8.9;2.5
1/10/2003;2011;6;1/06/2011;7.67;7;2;1;25.3;2.0;12.6;3.6
1/10/2003;2011;6;1/06/2011;7.67;7;2;3;17.5;1.0;17.5;2.5
1/10/2003;2011;6;1/06/2011;7.67;7;2;4;43.5;3.0;14.5;6.2
1/10/2003;2011;6;1/06/2011;7.67;7;2;5;69.3;3.0;23.1;9.9
1/10/2003;2011;6;1/06/2011;7.67;7;3;2;23.3;2.0;11.6;3.3
1/10/2003;2011;6;1/06/2011;7.67;7;3;5;20.8;2.0;10.4;3.0
1/10/2003;2011;6;1/06/2011;7.67;7;3;6;32.8;2.0;16.4;4.7
1/10/2003;2011;6;1/06/2011;7.67;7;4;1;7.8;1.0;7.8;1.1
1/10/2003;2011;6;1/06/2011;7.67;7;4;3;36.3;4.0;9.1;5.2
1/10/2003;2011;6;1/06/2011;7.67;7;4;4;42.0;2.0;21.0;6.0
1/10/2003;2011;6;1/06/2011;7.67;7;4;5;41.0;2.0;20.5;5.9
1/10/2003;2011;6;1/06/2011;7.67;8;1;1;37.5;2.0;18.8;5.4
1/10/2003;2011;6;1/06/2011;7.67;8;1;2;19.0;2.0;9.5;2.7
1/10/2003;2011;6;1/06/2011;7.67;8;1;4;40.3;2.0;20.1;5.8
1/10/2003;2011;6;1/06/2011;7.67;8;1;5;47.5;3.0;15.8;6.8
1/10/2003;2011;6;1/06/2011;7.67;8;1;6;74.8;4.0;18.7;10.7
1/10/2003;2011;6;1/06/2011;7.67;8;2;3;30.0;2.0;15.0;4.3
1/10/2003;2011;6;1/06/2011;7.67;8;2;5;16.3;1.0;16.3;2.3
1/10/2003;2011;6;1/06/2011;7.67;8;2;6;24.8;2.0;12.4;3.5
1/10/2003;2011;6;1/06/2011;7.67;8;3;1;41.0;3.0;13.7;5.9
1/10/2003;2011;6;1/06/2011;7.67;8;3;2;6.8;1.0;6.8;1.0
1/10/2003;2011;6;1/06/2011;7.67;8;3;3;8.5;1.0;8.5;1.2
1/10/2003;2011;6;1/06/2011;7.67;8;3;5;11.5;1.0;11.5;1.6
1/10/2003;2011;6;1/06/2011;7.67;8;4;1;76.3;6.0;12.7;10.9
1/10/2003;2011;6;1/06/2011;7.67;8;4;2;7.5;1.0;7.5;1.1
1/10/2003;2011;6;1/06/2011;7.67;8;4;3;26.8;2.0;13.4;3.8
1/10/2003;2011;6;1/06/2011;7.67;8;4;4;38.5;3.0;12.8;5.5
1/10/2003;2011;6;1/06/2011;7.67;8;4;5;22.0;1.0;22.0;3.1
1/10/2003;2011;6;1/06/2011;7.67;9;1;1;28.0;2.0;14.0;4.0
1/10/2003;2011;6;1/06/2011;7.67;9;1;2;28.3;2.0;14.1;4.0
1/10/2003;2011;6;1/06/2011;7.67;9;1;3;18.3;2.0;9.1;2.6
1/10/2003;2011;6;1/06/2011;7.67;9;1;5;16.3;1.0;16.3;2.3
1/10/2003;2011;6;1/06/2011;7.67;9;2;2;30.0;2.0;15.0;4.3
1/10/2003;2011;6;1/06/2011;7.67;9;2;5;18.5;1.0;18.5;2.6
1/10/2003;2011;6;1/06/2011;7.67;9;3;1;56.5;4.0;14.1;8.1
1/10/2003;2011;6;1/06/2011;7.67;9;3;2;42.8;2.0;21.4;6.1
1/10/2003;2011;6;1/06/2011;7.67;9;3;3;23.0;2.0;11.5;3.3
1/10/2003;2011;6;1/06/2011;7.67;9;3;5;28.0;2.0;14.0;4.0
1/10/2003;2011;6;1/06/2011;7.67;9;3;6;14.5;1.0;14.5;2.1
1/10/2003;2011;6;1/06/2011;7.67;9;4;1;35.8;3.0;11.9;5.1
1/10/2003;2011;6;1/06/2011;7.67;9;4;2;20.8;2.0;10.4;3.0
1/10/2003;2011;6;1/06/2011;7.67;9;4;3;37.5;2.0;18.8;5.4
1/10/2003;2011;6;1/06/2011;7.67;9;4;4;13.8;1.0;13.8;2.0
1/10/2003;2011;6;1/06/2011;7.67;9;4;5;31.3;2.0;15.6;4.5
1/10/2003;2011;6;1/06/2011;7.67;9;4;6;22.8;3.0;7.6;3.3
1/10/2003;2011;6;1/06/2011;7.67;10;1;1;34.5;2.0;17.3;4.9
1/10/2003;2011;6;1/06/2011;7.67;10;1;2;36.5;2.0;18.3;5.2
1/10/2003;2011;6;1/06/2011;7.67;10;1;4;50.3;3.0;16.8;7.2
1/10/2003;2011;6;1/06/2011;7.67;10;1;5;23.5;2.0;11.8;3.4
1/10/2003;2011;6;1/06/2011;7.67;10;1;6;31.8;2.0;15.9;4.5
1/10/2003;2011;6;1/06/2011;7.67;10;2;4;14.8;1.0;14.8;2.1
1/10/2003;2011;6;1/06/2011;7.67;10;2;5;13.3;1.0;13.3;1.9
1/10/2003;2011;6;1/06/2011;7.67;10;2;6;7.5;1.0;7.5;1.1
1/10/2003;2011;6;1/06/2011;7.67;10;3;1;17.8;1.0;17.8;2.5
1/10/2003;2011;6;1/06/2011;7.67;10;3;2;9.3;1.0;9.3;1.3
1/10/2003;2011;6;1/06/2011;7.67;10;3;3;10.3;1.0;10.3;1.5
1/10/2003;2011;6;1/06/2011;7.67;10;3;4;19.3;1.0;19.3;2.8
1/10/2003;2011;6;1/06/2011;7.67;10;3;5;13.5;1.0;13.5;1.9
1/10/2003;2011;6;1/06/2011;7.67;10;4;2;84.0;5.0;16.8;12.0
1/10/2003;2011;6;1/06/2011;7.67;10;4;5;24.8;1.0;24.8;3.5
1/10/2003;2011;6;1/06/2011;7.67;10;4;6;7.5;1.0;7.5;1.1
1/10/2003;2011;6;1/06/2011;7.67;11;1;2;25.5;1.0;25.5;3.6
1/10/2003;2011;6;1/06/2011;7.67;11;1;3;18.3;1.0;18.3;2.6
1/10/2003;2011;6;1/06/2011;7.67;11;1;4;29.0;2.0;14.5;4.1
1/10/2003;2011;6;1/06/2011;7.67;11;1;6;10.5;1.0;10.5;1.5
1/10/2003;2011;6;1/06/2011;7.67;11;2;1;35.3;2.0;17.6;5.0
1/10/2003;2011;6;1/06/2011;7.67;11;2;2;32.3;2.0;16.1;4.6
1/10/2003;2011;6;1/06/2011;7.67;11;2;3;57.3;3.0;19.1;8.2
1/10/2003;2011;6;1/06/2011;7.67;11;2;4;31.3;3.0;10.4;4.5
1/10/2003;2011;6;1/06/2011;7.67;11;2;5;14.3;1.0;14.3;2.0
1/10/2003;2011;6;1/06/2011;7.67;11;2;6;47.0;3.0;15.7;6.7
1/10/2003;2011;6;1/06/2011;7.67;11;3;2;23.0;2.0;11.5;3.3
1/10/2003;2011;6;1/06/2011;7.67;11;3;3;23.5;2.0;11.8;3.4
1/10/2003;2011;6;1/06/2011;7.67;11;3;4;37.8;3.0;12.6;5.4
1/10/2003;2011;6;1/06/2011;7.67;11;3;5;32.0;3.0;10.7;4.6
1/10/2003;2011;6;1/06/2011;7.67;11;3;6;7.3;1.0;7.3;1.0
1/10/2003;2011;6;1/06/2011;7.67;11;4;1;29.5;2.0;14.8;4.2
1/10/2003;2011;6;1/06/2011;7.67;11;4;2;31.8;2.0;15.9;4.5
1/10/2003;2011;6;1/06/2011;7.67;11;4;6;25.5;2.0;12.8;3.6
1/10/2003;2011;6;1/06/2011;7.67;12;1;1;18.0;1.0;18.0;2.6
1/10/2003;2011;6;1/06/2011;7.67;12;1;2;4.5;1.0;4.5;0.6
1/10/2003;2011;6;1/06/2011;7.67;12;1;4;27.3;2.0;13.6;3.9
1/10/2003;2011;6;1/06/2011;7.67;12;1;6;20.3;2.0;10.1;2.9
1/10/2003;2011;6;1/06/2011;7.67;12;2;1;22.0;2.0;11.0;3.1
1/10/2003;2011;6;1/06/2011;7.67;12;2;2;21.3;2.0;10.6;3.0
1/10/2003;2011;6;1/06/2011;7.67;12;2;3;22.8;2.0;11.4;3.3
1/10/2003;2011;6;1/06/2011;7.67;12;2;4;21.5;2.0;10.8;3.1
1/10/2003;2011;6;1/06/2011;7.67;12;2;5;26.5;3.0;8.8;3.8
1/10/2003;2011;6;1/06/2011;7.67;12;2;6;26.3;2.0;13.1;3.8
1/10/2003;2011;6;1/06/2011;7.67;12;3;1;21.8;2.0;10.9;3.1
1/10/2003;2011;6;1/06/2011;7.67;12;3;2;25.5;2.0;12.8;3.6
1/10/2003;2011;6;1/06/2011;7.67;12;3;3;20.5;2.0;10.3;2.9
1/10/2003;2011;6;1/06/2011;7.67;12;3;4;53.0;4.0;13.3;7.6
1/10/2003;2011;6;1/06/2011;7.67;12;3;5;7.0;1.0;7.0;1.0
1/10/2003;2011;6;1/06/2011;7.67;12;3;6;29.8;2.0;14.9;4.3
1/10/2003;2011;6;1/06/2011;7.67;12;4;1;40.5;3.0;13.5;5.8
1/10/2003;2011;6;1/06/2011;7.67;12;4;2;5.0;1.0;5.0;0.7
1/10/2003;2011;6;1/06/2011;7.67;12;4;3;23.8;2.0;11.9;3.4
1/10/2003;2011;6;1/06/2011;7.67;12;4;5;24.3;2.0;12.1;3.5
1/10/2003;2011;6;1/06/2011;7.67;13;1;1;11.5;2.0;5.8;1.6
1/10/2003;2011;6;1/06/2011;7.67;13;1;2;9.5;2.0;4.8;1.4
1/10/2003;2011;6;1/06/2011;7.67;13;1;3;17.8;2.0;8.9;2.5
1/10/2003;2011;6;1/06/2011;7.67;13;1;5;23.0;2.0;11.5;3.3
1/10/2003;2011;6;1/06/2011;7.67;13;1;6;21.3;2.0;10.6;3.0
1/10/2003;2011;6;1/06/2011;7.67;13;2;1;33.8;3.0;11.3;4.8
1/10/2003;2011;6;1/06/2011;7.67;13;2;2;27.0;2.0;13.5;3.9
1/10/2003;2011;6;1/06/2011;7.67;13;2;3;28.3;3.0;9.4;4.0
1/10/2003;2011;6;1/06/2011;7.67;13;2;4;22.0;2.0;11.0;3.1
1/10/2003;2011;6;1/06/2011;7.67;13;2;5;17.5;2.0;8.8;2.5
1/10/2003;2011;6;1/06/2011;7.67;13;2;6;23.8;2.0;11.9;3.4
1/10/2003;2011;6;1/06/2011;7.67;13;3;1;31.0;3.0;10.3;4.4
1/10/2003;2011;6;1/06/2011;7.67;13;3;2;39.5;3.0;13.2;5.6
1/10/2003;2011;6;1/06/2011;7.67;13;3;3;25.0;2.0;12.5;3.6
1/10/2003;2011;6;1/06/2011;7.67;13;3;4;12.8;1.0;12.8;1.8
1/10/2003;2011;6;1/06/2011;7.67;13;3;5;27.3;2.0;13.6;3.9
1/10/2003;2011;6;1/06/2011;7.67;13;3;6;30.8;2.0;15.4;4.4
1/10/2003;2011;6;1/06/2011;7.67;13;4;1;23.3;2.0;11.6;3.3
1/10/2003;2011;6;1/06/2011;7.67;13;4;2;24.0;2.0;12.0;3.4
1/10/2003;2011;6;1/06/2011;7.67;13;4;3;18.3;2.0;9.1;2.6
1/10/2003;2011;6;1/06/2011;7.67;13;4;4;21.3;2.0;10.6;3.0
1/10/2003;2011;6;1/06/2011;7.67;13;4;5;16.0;2.0;8.0;2.3
1/10/2003;2011;6;1/06/2011;7.67;13;4;6;24.0;2.0;12.0;3.4
1/10/2003;2011;6;1/06/2011;7.67;14;1;1;22.8;2.0;11.4;3.3
1/10/2003;2011;6;1/06/2011;7.67;14;1;2;8.3;1.0;8.3;1.2
1/10/2003;2011;6;1/06/2011;7.67;14;1;3;10.5;1.0;10.5;1.5
1/10/2003;2011;6;1/06/2011;7.67;14;1;4;35.3;3.0;11.8;5.0
1/10/2003;2011;6;1/06/2011;7.67;14;1;5;35.0;3.0;11.7;5.0
1/10/2003;2011;6;1/06/2011;7.67;14;1;6;37.0;3.0;12.3;5.3
1/10/2003;2011;6;1/06/2011;7.67;14;2;1;35.5;3.0;11.8;5.1
1/10/2003;2011;6;1/06/2011;7.67;14;2;2;40.8;3.0;13.6;5.8
1/10/2003;2011;6;1/06/2011;7.67;14;2;3;27.0;2.0;13.5;3.9
1/10/2003;2011;6;1/06/2011;7.67;14;2;5;9.5;1.0;9.5;1.4
1/10/2003;2011;6;1/06/2011;7.67;14;2;6;12.3;1.0;12.3;1.8
1/10/2003;2011;6;1/06/2011;7.67;14;3;1;7.8;1.0;7.8;1.1
1/10/2003;2011;6;1/06/2011;7.67;14;3;2;26.8;2.0;13.4;3.8
1/10/2003;2011;6;1/06/2011;7.67;14;3;3;12.0;1.0;12.0;1.7
1/10/2003;2011;6;1/06/2011;7.67;14;3;5;24.5;2.0;12.3;3.5
1/10/2003;2011;6;1/06/2011;7.67;14;3;6;17.0;2.0;8.5;2.4
1/10/2003;2011;6;1/06/2011;7.67;14;4;1;22.5;2.0;11.3;3.2
1/10/2003;2011;6;1/06/2011;7.67;14;4;2;46.5;2.0;23.3;6.6
1/10/2003;2011;6;1/06/2011;7.67;14;4;3;24.5;2.0;12.3;3.5
1/10/2003;2011;6;1/06/2011;7.67;14;4;4;58.8;3.0;19.6;8.4
1/10/2003;2011;6;1/06/2011;7.67;14;4;6;25.0;2.0;12.5;3.6
1/10/2003;2011;6;1/06/2011;7.67;15;1;1;27.8;2.0;13.9;4.0
1/10/2003;2011;6;1/06/2011;7.67;15;1;2;8.0;1.0;8.0;1.1
1/10/2003;2011;6;1/06/2011;7.67;15;1;3;68.0;4.0;17.0;9.7
1/10/2003;2011;6;1/06/2011;7.67;15;1;4;26.3;2.0;13.1;3.8
1/10/2003;2011;6;1/06/2011;7.67;15;1;6;15.0;1.0;15.0;2.1
1/10/2003;2011;6;1/06/2011;7.67;16;1;1;11.5;1.0;11.5;1.6
1/10/2003;2011;6;1/06/2011;7.67;16;1;2;10.3;1.0;10.3;1.5
1/10/2003;2011;6;1/06/2011;7.67;16;1;3;6.8;1.0;6.8;1.0
1/10/2003;2011;6;1/06/2011;7.67;16;1;4;8.0;1.0;8.0;1.1
1/10/2003;2011;6;1/06/2011;7.67;16;1;5;18.8;1.0;18.8;2.7
1/10/2003;2011;6;1/06/2011;7.67;16;1;6;32.0;2.0;16.0;4.6
1/10/2003;2011;6;1/06/2011;7.67;16;2;1;11.5;1.0;11.5;1.6
1/10/2003;2011;6;1/06/2011;7.67;16;2;3;9.3;1.0;9.3;1.3
1/10/2003;2011;6;1/06/2011;7.67;16;2;4;19.8;1.0;19.8;2.8
1/10/2003;2011;6;1/06/2011;7.67;16;2;5;14.0;1.0;14.0;2.0
1/10/2003;2011;6;1/06/2011;7.67;16;2;6;13.0;1.0;13.0;1.9
1/10/2003;2011;6;1/06/2011;7.67;16;3;1;71.0;3.0;23.7;10.2
1/10/2003;2011;6;1/06/2011;7.67;16;3;2;14.5;1.0;14.5;2.1
1/10/2003;2011;6;1/06/2011;7.67;16;3;3;22.0;2.0;11.0;3.1
1/10/2003;2011;6;1/06/2011;7.67;16;3;4;12.0;1.0;12.0;1.7
1/10/2003;2011;6;1/06/2011;7.67;16;3;5;23.8;2.0;11.9;3.4
1/10/2003;2011;6;1/06/2011;7.67;16;3;6;33.0;2.0;16.5;4.7
1/10/2003;2011;6;1/06/2011;7.67;16;4;1;22.8;2.0;11.4;3.3
1/10/2003;2011;6;1/06/2011;7.67;16;4;2;25.3;2.0;12.6;3.6
1/10/2003;2011;6;1/06/2011;7.67;16;4;3;73.0;4.0;18.3;10.4
1/10/2003;2011;6;1/06/2011;7.67;16;4;4;34.8;4.0;8.7;5.0
1/10/2003;2011;6;1/06/2011;7.67;16;4;5;30.8;2.0;15.4;4.4
1/10/2003;2011;6;1/06/2011;7.67;16;4;6;31.3;3.0;10.4;4.5
1/10/2003;2011;6;1/06/2011;7.67;17;1;1;24.3;2.0;12.1;3.5
1/10/2003;2011;6;1/06/2011;7.67;17;1;2;7.3;1.0;7.3;1.0
1/10/2003;2011;6;1/06/2011;7.67;17;1;3;37.0;3.0;12.3;5.3
1/10/2003;2011;6;1/06/2011;7.67;17;1;4;10.3;1.0;10.3;1.5
1/10/2003;2011;6;1/06/2011;7.67;17;1;5;11.8;2.0;5.9;1.7
1/10/2003;2011;6;1/06/2011;7.67;17;1;6;16.8;2.0;8.4;2.4
1/10/2003;2011;6;1/06/2011;7.67;17;2;1;58.5;7.0;8.4;8.4
1/10/2003;2011;6;1/06/2011;7.67;17;2;2;39.3;4.0;9.8;5.6
1/10/2003;2011;6;1/06/2011;7.67;17;2;3;70.3;6.0;11.7;10.0
1/10/2003;2011;6;1/06/2011;7.67;17;2;4;50.0;4.0;12.5;7.2
1/10/2003;2011;6;1/06/2011;7.67;17;2;5;21.0;2.0;10.5;3.0
1/10/2003;2011;6;1/06/2011;7.67;17;2;6;49.3;4.0;12.3;7.0
1/10/2003;2011;6;1/06/2011;7.67;17;3;1;9.8;1.0;9.8;1.4
1/10/2003;2011;6;1/06/2011;7.67;17;3;2;34.8;2.0;17.4;5.0
1/10/2003;2011;6;1/06/2011;7.67;17;3;3;19.5;2.0;9.8;2.8
1/10/2003;2011;6;1/06/2011;7.67;17;3;5;25.5;2.0;12.8;3.6
1/10/2003;2011;6;1/06/2011;7.67;17;3;6;13.0;1.0;13.0;1.9
1/10/2003;2011;6;1/06/2011;7.67;17;4;1;21.0;2.0;10.5;3.0
1/10/2003;2011;6;1/06/2011;7.67;17;4;2;23.5;3.0;7.8;3.4
1/10/2003;2011;6;1/06/2011;7.67;17;4;3;17.5;2.0;8.8;2.5
1/10/2003;2011;6;1/06/2011;7.67;17;4;4;5.3;1.0;5.3;0.8
1/10/2003;2011;6;1/06/2011;7.67;17;4;5;19.0;2.0;9.5;2.7
1/10/2003;2011;6;1/06/2011;7.67;17;4;6;25.0;3.0;8.3;3.6
1/10/2003;2011;6;1/06/2011;7.67;18;1;1;23.8;2.0;11.9;3.4
1/10/2003;2011;6;1/06/2011;7.67;18;1;2;48.3;3.0;16.1;6.9
1/10/2003;2011;6;1/06/2011;7.67;18;1;3;47.3;2.0;23.6;6.8
1/10/2003;2011;6;1/06/2011;7.67;18;1;4;11.0;1.0;11.0;1.6
1/10/2003;2011;6;1/06/2011;7.67;18;1;5;8.5;1.0;8.5;1.2
1/10/2003;2011;6;1/06/2011;7.67;18;1;6;10.0;1.0;10.0;1.4
1/10/2003;2011;6;1/06/2011;7.67;18;2;1;52.8;4.0;13.2;7.5
1/10/2003;2011;6;1/06/2011;7.67;18;2;2;10.3;1.0;10.3;1.5
1/10/2003;2011;6;1/06/2011;7.67;18;2;4;16.3;2.0;8.1;2.3
1/10/2003;2011;6;1/06/2011;7.67;18;2;5;33.0;3.0;11.0;4.7
1/10/2003;2011;6;1/06/2011;7.67;18;2;6;71.3;4.0;17.8;10.2
1/10/2003;2011;6;1/06/2011;7.67;18;3;1;38.5;2.0;19.3;5.5
1/10/2003;2011;6;1/06/2011;7.67;18;3;2;38.3;4.0;9.6;5.5
1/10/2003;2011;6;1/06/2011;7.67;18;3;3;26.3;2.0;13.1;3.8
1/10/2003;2011;6;1/06/2011;7.67;18;3;4;35.5;2.0;17.8;5.1
1/10/2003;2011;6;1/06/2011;7.67;18;3;5;25.0;2.0;12.5;3.6
1/10/2003;2011;6;1/06/2011;7.67;18;4;2;35.3;3.0;11.8;5.0
1/10/2003;2011;6;1/06/2011;7.67;18;4;3;19.3;1.0;19.3;2.8
1/10/2003;2011;6;1/06/2011;7.67;18;4;4;42.3;3.0;14.1;6.0
1/10/2003;2011;6;1/06/2011;7.67;18;4;5;44.8;3.0;14.9;6.4
1/10/2003;2011;6;1/06/2011;7.67;18;4;6;8.8;1.0;8.8;1.3
1/10/2003;2011;6;1/06/2011;7.67;19;1;3;6.0;1.0;6.0;0.9
1/10/2003;2011;6;1/06/2011;7.67;19;1;4;9.8;1.0;9.8;1.4
1/10/2003;2011;6;1/06/2011;7.67;19;1;5;19.3;1.0;19.3;2.8
1/10/2003;2011;6;1/06/2011;7.67;19;1;6;27.0;3.0;9.0;3.9
1/10/2003;2011;6;1/06/2011;7.67;19;2;1;35.0;3.0;11.7;5.0
